Unnamed: 0,Unnamed: 0.1,date,iso3166,Net generation,unit_x,Retail sales of electricity,unit_y,Revenue from retail sales of electricity,unit_x.1,Average retail price of electricity,unit_y.1,Number of customer accounts,unit,TAVG,TMAX,TMIN,state
10702,298,2001-02-01,USA-MO,6215.93,thousand megawatthours,5980.7014,million kilowatthours,320.07028,million dollars,5.35,cents per kilowatthour,,,34.04672131147541,44.16279069767442,23.811290322580646,Missouri
10703,299,2001-01-01,USA-MO,7119.915,thousand megawatthours,6937.6713,million kilowatthours,365.03846,million dollars,5.26,cents per kilowatthour,,,29.106779661016954,38.2576,19.87457627118644,Missouri
10704,300,2001-12-01,USA-MS,5176.713,thousand megawatthours,3268.51999,million kilowatthours,192.21873,million dollars,5.88,cents per kilowatthour,1388345.0,,50.68611111111112,62.20131578947369,39.40405405405407,Mississippi
10705,301,2001-11-01,USA-MS,4366.411,thousand megawatthours,3163.66085,million kilowatthours,184.02549,million dollars,5.82,cents per kilowatthour,,,58.45189873417723,73.19999999999997,43.724050632911386,Mississippi
10706,302,2001-10-01,USA-MS,5439.86,thousand megawatthours,3578.79036,million kilowatthours,209.76563,million dollars,5.86,cents per kilowatthour,,,61.16103896103896,74.94878048780484,47.38181818181817,Mississippi
10707,303,2001-09-01,USA-MS,4976.55,thousand megawatthours,4251.0045,million kilowatthours,284.03324,million dollars,6.68,cents per kilowatthour,,,73.08051948051946,83.88734177215191,62.28441558441558,Mississippi
10708,304,2001-08-01,USA-MS,5654.4180000000015,thousand megawatthours,4578.04857,million kilowatthours,312.19132,million dollars,6.82,cents per kilowatthour,,,79.83670886075944,89.35555555555555,70.19620253164557,Mississippi
10709,305,2001-07-01,USA-MS,5823.78,thousand megawatthours,4391.52074,million kilowatthours,295.17456,million dollars,6.72,cents per kilowatthour,,,81.05974025974025,91.21410256410256,70.95844155844158,Mississippi
10710,306,2001-06-01,USA-MS,4529.124,thousand megawatthours,3902.0708700000014,million kilowatthours,258.11396,million dollars,6.61,cents per kilowatthour,,,76.6818181818182,86.98311688311688,66.36363636363636,Mississippi
10711,307,2001-05-01,USA-MS,3970.7,thousand megawatthours,3439.31498,million kilowatthours,221.57858,million dollars,6.44,cents per kilowatthour,,,71.67875000000002,83.99875,59.3716049382716,Mississippi
10712,308,2001-04-01,USA-MS,3559.358,thousand megawatthours,3227.76922,million kilowatthours,198.58285,million dollars,6.15,cents per kilowatthour,,,66.61842105263156,77.95749999999998,55.2935064935065,Mississippi
10713,309,2001-03-01,USA-MS,3642.72,thousand megawatthours,3172.76842,million kilowatthours,188.24877,million dollars,5.93,cents per kilowatthour,,,51.49367088607596,62.013580246913605,40.99999999999999,Mississippi
10714,310,2001-02-01,USA-MS,2743.202,thousand megawatthours,3366.0807700000005,million kilowatthours,196.50181,million dollars,5.84,cents per kilowatthour,,,52.032467532467535,63.61904761904759,40.6,Mississippi
10715,311,2001-01-01,USA-MS,3563.612,thousand megawatthours,3947.3157,million kilowatthours,234.07006,million dollars,5.93,cents per kilowatthour,,,40.672,51.286419753086435,30.322368421052627,Mississippi
10716,312,2001-12-01,USA-MT,2165.123,thousand megawatthours,970.50777,million kilowatthours,61.97589,million dollars,6.39,cents per kilowatthour,509640.0,,22.84606060606061,31.92042042042044,13.701780415430262,Montana
10717,313,2001-11-01,USA-MT,2045.941,thousand megawatthours,896.07911,million kilowatthours,55.76371999999999,million dollars,6.22,cents per kilowatthour,,,36.2951515151515,46.59548192771085,25.921893491124248,Montana
10718,314,2001-10-01,USA-MT,2177.43,thousand megawatthours,884.40026,million kilowatthours,54.25196999999999,million dollars,6.13,cents per kilowatthour,,,42.25731707317071,53.53273273273278,30.9699115044248,Montana
10719,315,2001-09-01,USA-MT,1999.681,thousand megawatthours,931.31488,million kilowatthours,57.92143000000001,million dollars,6.22,cents per kilowatthour,,,58.1452887537994,73.33993993993992,42.915976331360994,Montana
10720,316,2001-08-01,USA-MT,2180.469,thousand megawatthours,990.51006,million kilowatthours,63.11646999999999,million dollars,6.37,cents per kilowatthour,,,67.63231707317075,84.64672619047619,50.59196428571433,Montana
10721,317,2001-07-01,USA-MT,2147.991,thousand megawatthours,938.25068,million kilowatthours,59.56054,million dollars,6.35,cents per kilowatthour,,,65.22796352583589,79.73093093093095,50.79437869822486,Montana
10722,318,2001-06-01,USA-MT,1756.014,thousand megawatthours,925.40855,million kilowatthours,62.6911,million dollars,6.77,cents per kilowatthour,,,56.87757575757582,69.7159159159159,44.08575667655784,Montana
10723,319,2001-05-01,USA-MT,1886.942,thousand megawatthours,837.71784,million kilowatthours,61.49421,million dollars,7.34,cents per kilowatthour,,,52.35151515151514,66.90542168674703,37.81390532544377,Montana
10724,320,2001-04-01,USA-MT,1546.183,thousand megawatthours,898.78944,million kilowatthours,64.2468,million dollars,7.15,cents per kilowatthour,,,40.32865853658537,51.73373493975903,28.870294117647056,Montana
10725,321,2001-03-01,USA-MT,1920.857,thousand megawatthours,991.82704,million kilowatthours,65.86107,million dollars,6.64,cents per kilowatthour,,,33.850151975683886,44.88373493975904,22.7639053254438,Montana
10726,322,2001-02-01,USA-MT,2105.062,thousand megawatthours,1007.80023,million kilowatthours,72.11128000000002,million dollars,7.16,cents per kilowatthour,,,18.213595166163163,28.846686746987945,7.563798219584572,Montana
10727,323,2001-01-01,USA-MT,2300.794,thousand megawatthours,1174.05215,million kilowatthours,62.82552,million dollars,5.35,cents per kilowatthour,,,25.04682779456193,34.44789156626507,15.551038575667652,Montana
10728,324,2001-12-01,USA-NC,9170.729,thousand megawatthours,8793.17539,million kilowatthours,571.5453,million dollars,6.5,cents per kilowatthour,4212281.0,,47.729197080291975,59.051034482758645,36.26715328467153,North Carolina
10729,325,2001-11-01,USA-NC,8389.939,thousand megawatthours,8762.96005,million kilowatthours,566.7788400000002,million dollars,6.47,cents per kilowatthour,,,54.638129496402854,68.94137931034479,40.30999999999997,North Carolina
10730,326,2001-10-01,USA-NC,9077.946,thousand megawatthours,9032.0111,million kilowatthours,582.58348,million dollars,6.45,cents per kilowatthour,,,57.526666666666664,71.48125,43.28814814814814,North Carolina
10731,327,2001-09-01,USA-NC,9661.408,thousand megawatthours,10996.11103,million kilowatthours,780.05587,million dollars,7.09,cents per kilowatthour,,,67.57028985507247,78.24751773049644,56.79202898550723,North Carolina
10732,328,2001-08-01,USA-NC,12337.803999999998,thousand megawatthours,11708.74782,million kilowatthours,798.5383099999998,million dollars,6.82,cents per kilowatthour,,,76.5364285714286,86.55277777777775,66.3907142857143,North Carolina
10733,329,2001-07-01,USA-NC,11101.971,thousand megawatthours,11133.20291,million kilowatthours,758.9955,million dollars,6.82,cents per kilowatthour,,,74.62408759124088,84.07304964539009,65.13941605839419,North Carolina
10734,330,2001-06-01,USA-NC,10468.727,thousand megawatthours,10151.13785,million kilowatthours,663.38321,million dollars,6.54,cents per kilowatthour,,,74.06496350364965,84.0833333333333,64.01094890510952,North Carolina
10735,331,2001-05-01,USA-NC,9535.155,thousand megawatthours,8972.349979999999,million kilowatthours,570.8672,million dollars,6.36,cents per kilowatthour,,,66.393984962406,78.62536231884063,53.95820895522388,North Carolina
10736,332,2001-04-01,USA-NC,9075.057,thousand megawatthours,9156.13281,million kilowatthours,584.36671,million dollars,6.38,cents per kilowatthour,,,59.707751937984504,72.37111111111112,46.82945736434107,North Carolina
10737,333,2001-03-01,USA-NC,9303.299,thousand megawatthours,9195.66857,million kilowatthours,592.4424799999998,million dollars,6.44,cents per kilowatthour,,,47.06992481203007,57.98357142857139,35.92058823529411,North Carolina
10738,334,2001-02-01,USA-NC,8862.021,thousand megawatthours,9524.66093,million kilowatthours,625.07312,million dollars,6.56,cents per kilowatthour,,,46.13880597014925,57.811347517730475,34.398507462686574,North Carolina
10739,335,2001-01-01,USA-NC,10511.795,thousand megawatthours,11600.78455,million kilowatthours,739.91499,million dollars,6.38,cents per kilowatthour,,,39.234558823529404,50.326241134751776,27.98175182481751,North Carolina
10740,336,2001-12-01,USA-ND,2854.614,thousand megawatthours,898.31354,million kilowatthours,44.74119,million dollars,4.98,cents per kilowatthour,346568.0,,17.910679611650473,27.36476190476189,8.401923076923078,North Dakota
10741,337,2001-11-01,USA-ND,2481.004,thousand megawatthours,801.2384099999998,million kilowatthours,41.7689,million dollars,5.21,cents per kilowatthour,,,37.16095238095237,49.07169811320754,25.25514018691591,North Dakota
10742,338,2001-10-01,USA-ND,2335.056,thousand megawatthours,772.90709,million kilowatthours,42.99743,million dollars,5.56,cents per kilowatthour,,,42.373831775700936,54.50555555555553,30.21284403669725,North Dakota
10743,339,2001-09-01,USA-ND,2312.952,thousand megawatthours,755.0289799999998,million kilowatthours,44.68209,million dollars,5.92,cents per kilowatthour,,,58.5932692307692,71.86851851851851,45.28173076923078,North Dakota
10744,340,2001-08-01,USA-ND,2820.223,thousand megawatthours,837.64664,million kilowatthours,50.44504000000001,million dollars,6.02,cents per kilowatthour,,,70.6111111111111,85.29181818181816,55.89444444444442,North Dakota
10745,341,2001-07-01,USA-ND,2688.012,thousand megawatthours,819.13687,million kilowatthours,49.10431,million dollars,5.99,cents per kilowatthour,,,70.45049504950494,82.29126213592231,58.5920792079208,North Dakota
10746,342,2001-06-01,USA-ND,2243.0660000000007,thousand megawatthours,715.65953,million kilowatthours,42.18276,million dollars,5.89,cents per kilowatthour,,,62.9299065420561,74.15688073394494,51.703738317757036,North Dakota
10747,343,2001-05-01,USA-ND,2328.039,thousand megawatthours,732.34724,million kilowatthours,40.87191,million dollars,5.58,cents per kilowatthour,,,56.40654205607477,69.52962962962964,43.27196261682245,North Dakota
10748,344,2001-04-01,USA-ND,2314.33,thousand megawatthours,756.09231,million kilowatthours,40.34696,million dollars,5.34,cents per kilowatthour,,,42.55566037735849,53.99633027522936,31.093457943925237,North Dakota
10749,345,2001-03-01,USA-ND,2690.409,thousand megawatthours,846.9460300000002,million kilowatthours,44.20077,million dollars,5.22,cents per kilowatthour,,,26.951428571428576,36.88807339449541,17.000952380952384,North Dakota
10750,346,2001-02-01,USA-ND,2513.628,thousand megawatthours,917.16253,million kilowatthours,48.38309,million dollars,5.28,cents per kilowatthour,,,5.233009708737863,16.048571428571428,-5.55377358490566,North Dakota
10751,347,2001-01-01,USA-ND,2750.739,thousand megawatthours,957.27783,million kilowatthours,48.17154,million dollars,5.03,cents per kilowatthour,,,16.900943396226413,26.745871559633034,7.014018691588789,North Dakota
10752,348,2001-12-01,USA-NE,2229.029,thousand megawatthours,2017.17134,million kilowatthours,101.74038,million dollars,5.04,cents per kilowatthour,909346.0,,30.574305555555554,42.73108108108109,18.537414965986397,Nebraska
10753,349,2001-11-01,USA-NE,2137.681,thousand megawatthours,1847.21648,million kilowatthours,93.13713,million dollars,5.04,cents per kilowatthour,,,44.328,58.52418300653595,30.07350993377483,Nebraska
10754,350,2001-10-01,USA-NE,2634.389,thousand megawatthours,1900.95493,million kilowatthours,100.12872,million dollars,5.27,cents per kilowatthour,,,51.33200000000002,66.02549019607841,36.605960264900666,Nebraska
10755,351,2001-09-01,USA-NE,2712.274000000001,thousand megawatthours,2147.91202,million kilowatthours,126.36108,million dollars,5.88,cents per kilowatthour,,,63.927814569536416,77.36797385620909,50.49072847682118,Nebraska
10756,352,2001-08-01,USA-NE,2965.856,thousand megawatthours,2516.54341,million kilowatthours,151.4139,million dollars,6.02,cents per kilowatthour,,,74.22483221476514,88.0124183006536,60.47248322147652,Nebraska
10757,353,2001-07-01,USA-NE,2983.656,thousand megawatthours,2523.71261,million kilowatthours,153.99827,million dollars,6.1,cents per kilowatthour,,,77.60522875816994,89.72467532467532,65.48311688311688,Nebraska
10758,354,2001-06-01,USA-NE,2668.618,thousand megawatthours,2069.57691,million kilowatthours,122.45791,million dollars,5.92,cents per kilowatthour,,,69.08466666666668,82.27960526315788,55.91266666666665,Nebraska
10759,355,2001-05-01,USA-NE,2496.56,thousand megawatthours,1854.17914,million kilowatthours,96.67018,million dollars,5.21,cents per kilowatthour,,,60.489932885906036,72.56092715231787,48.444370860927116,Nebraska
10760,356,2001-04-01,USA-NE,2084.25,thousand megawatthours,1806.56837,million kilowatthours,89.83558000000002,million dollars,4.97,cents per kilowatthour,,,50.99109589041093,64.21543624161075,37.659731543624176,Nebraska
10761,357,2001-03-01,USA-NE,2249.603,thousand megawatthours,1902.61849,million kilowatthours,96.59129,million dollars,5.08,cents per kilowatthour,,,35.4078947368421,46.17225806451614,24.639473684210518,Nebraska
10762,358,2001-02-01,USA-NE,2424.581,thousand megawatthours,2002.3435,million kilowatthours,99.06459,million dollars,4.95,cents per kilowatthour,,,21.807333333333343,31.56225165562913,12.052666666666667,Nebraska
10763,359,2001-01-01,USA-NE,2898.716,thousand megawatthours,2133.84281,million kilowatthours,101.79898,million dollars,4.77,cents per kilowatthour,,,27.21812080536914,38.55816993464053,15.808666666666667,Nebraska
10764,360,2001-12-01,USA-NH,1350.226,thousand megawatthours,850.06225,million kilowatthours,91.3609,million dollars,10.75,cents per kilowatthour,639563.0,,30.688235294117646,39.40000000000001,21.858823529411758,New Hampshire
10765,361,2001-11-01,USA-NH,1324.8570000000002,thousand megawatthours,792.2038,million kilowatthours,82.12528,million dollars,10.37,cents per kilowatthour,,,38.83235294117646,48.71388888888888,28.77941176470589,New Hampshire
10766,362,2001-10-01,USA-NH,1292.05,thousand megawatthours,819.9324799999998,million kilowatthours,90.17793,million dollars,11.0,cents per kilowatthour,,,47.76176470588236,61.13333333333334,34.51470588235293,New Hampshire
10767,363,2001-09-01,USA-NH,1350.562,thousand megawatthours,831.84015,million kilowatthours,83.4938,million dollars,10.04,cents per kilowatthour,,,58.30857142857143,71.48571428571427,45.15428571428572,New Hampshire
10768,364,2001-08-01,USA-NH,1397.092,thousand megawatthours,962.04347,million kilowatthours,101.96297,million dollars,10.6,cents per kilowatthour,,,68.36388888888888,81.6638888888889,55.075,New Hampshire
10769,365,2001-07-01,USA-NH,1407.513,thousand megawatthours,894.45017,million kilowatthours,99.11242,million dollars,11.08,cents per kilowatthour,,,64.39117647058822,76.62058823529412,52.16764705882354,New Hampshire
10770,366,2001-06-01,USA-NH,1377.186,thousand megawatthours,868.6193400000002,million kilowatthours,92.60493,million dollars,10.66,cents per kilowatthour,,,64.12258064516128,76.26562500000001,51.83939393939394,New Hampshire
10771,367,2001-05-01,USA-NH,1263.395,thousand megawatthours,809.93177,million kilowatthours,84.12018,million dollars,10.39,cents per kilowatthour,,,54.84666666666666,68.87096774193549,40.903225806451616,New Hampshire
10772,368,2001-04-01,USA-NH,1420.7179999999996,thousand megawatthours,792.41891,million kilowatthours,93.09297,million dollars,11.75,cents per kilowatthour,,,40.64545454545454,53.536363636363646,27.745454545454553,New Hampshire
10773,369,2001-03-01,USA-NH,958.477,thousand megawatthours,875.04431,million kilowatthours,100.92186,million dollars,11.53,cents per kilowatthour,,,26.270588235294124,35.97058823529413,16.538235294117648,New Hampshire
10774,370,2001-02-01,USA-NH,1280.183,thousand megawatthours,843.22505,million kilowatthours,95.38845,million dollars,11.31,cents per kilowatthour,,,20.183333333333326,31.800000000000004,8.572222222222223,New Hampshire
